,Unnamed: 0,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Days
6058,9380,1989-11-21 10:32:04.340,37.3207,-121.69,7.79,0.99,Md,23,64.0,7.0,0.02,NC,147763.0,34.0
6059,9381,1989-11-21 11:38:27.860,36.9438,-121.6838,10.31,1.54,Md,44,53.0,1.0,0.06,NC,147765.0,34.0
6060,9382,1989-11-21 12:01:04.160,36.9983,-121.7957,12.06,0.91,Md,13,59.0,3.0,0.02,NC,147798.0,34.0
6061,9383,1989-11-21 13:05:30.410,37.0023,-121.737,11.27,0.6,Md,7,139.0,6.0,0.02,NC,1169440.0,34.0
6062,9384,1989-11-21 13:23:32.840,36.9622,-121.72,13.56,1.17,Md,28,72.0,2.0,0.06,NC,147804.0,34.0
6063,9385,1989-11-21 13:35:41.270,36.7738,-121.4727,6.1,1.63,Md,35,60.0,3.0,0.08,NC,147805.0,34.0
6064,9386,1989-11-21 14:02:32.820,36.9453,-121.6807,9.66,0.94,Md,15,98.0,2.0,0.04,NC,147799.0,34.0
6065,9387,1989-11-21 14:06:00.730,37.0712,-121.8882,13.17,0.94,Md,12,99.0,5.0,0.02,NC,147806.0,34.0
6066,9388,1989-11-21 14:23:58.970,36.963,-121.7168,13.58,0.91,Md,23,71.0,2.0,0.04,NC,147807.0,34.0
6067,9389,1989-11-21 14:42:16.790,37.3032,-122.091,6.52,1.8,Md,26,41.0,3.0,0.04,NC,147808.0,34.0
6068,9390,1989-11-21 15:09:52.260,37.0787,-121.9335,14.72,1.99,Md,31,54.0,5.0,0.05,NC,147810.0,34.0
6069,9391,1989-11-21 15:13:46.620,36.5088,-121.0937,4.26,1.1,Md,5,149.0,2.0,0.01,NC,1169441.0,34.0
6070,9392,1989-11-21 15:25:15.540,37.3002,-122.097,4.98,0.57,Md,4,183.0,3.0,0.0,NC,1169442.0,34.0
6071,9393,1989-11-21 17:21:06.090,37.1047,-121.9513,4.61,0.82,Md,4,192.0,10.0,0.0,NC,1169445.0,34.0
6072,9394,1989-11-21 17:32:05.060,36.9417,-121.6818,8.4,0.76,Md,8,141.0,2.0,0.03,NC,1169447.0,34.0
6073,9395,1989-11-21 18:26:12.010,37.0943,-121.9297,13.36,1.65,Md,30,60.0,7.0,0.04,NC,147813.0,34.0
6074,9396,1989-11-21 18:29:18.660,37.1453,-121.9852,11.75,1.31,Md,25,64.0,5.0,0.04,NC,147814.0,34.0
6075,9397,1989-11-21 19:21:36.490,36.7893,-121.3627,5.0,1.34,Md,16,72.0,2.0,0.04,NC,147816.0,34.0
6076,9398,1989-11-21 20:00:44.870,36.506,-121.0727,2.26,1.63,Md,17,209.0,1.0,0.07,NC,147817.0,34.0
6077,9399,1989-11-21 20:39:03.200,36.9403,-121.6678,10.43,0.77,Md,7,168.0,8.0,0.06,NC,1169452.0,34.0
6078,9400,1989-11-21 20:43:54.240,36.9973,-121.783,15.03,1.05,Md,16,51.0,4.0,0.02,NC,147819.0,34.0
6079,9401,1989-11-21 22:41:37.290,37.0957,-121.9223,12.53,2.45,Md,79,52.0,7.0,0.14,NC,147822.0,34.0
6080,9402,1989-11-21 22:58:28.420,37.1717,-121.5735,2.89,0.93,Md,9,117.0,5.0,0.05,NC,147861.0,34.0
6081,9403,1989-11-22 00:11:59.580,36.7303,-121.2155,0.9,0.61,Md,5,190.0,5.0,0.01,NC,1169457.0,35.0
6082,9404,1989-11-22 00:51:06.980,37.3002,-122.097,4.91,0.67,Md,4,183.0,3.0,0.0,NC,1169459.0,35.0
6083,9405,1989-11-22 01:03:18.240,36.5645,-121.2557,11.01,0.9,Md,11,83.0,6.0,0.04,NC,147834.0,35.0
6084,9406,1989-11-22 01:06:37.260,37.2667,-122.0588,5.47,1.92,Md,27,45.0,2.0,0.06,NC,147835.0,35.0
6085,9407,1989-11-22 01:35:44.610,37.0305,-121.8268,13.47,1.39,Md,21,74.0,1.0,0.05,NC,147836.0,35.0
6086,9408,1989-11-22 02:01:47.920,37.0742,-121.8042,9.24,1.3,Md,26,69.0,3.0,0.04,NC,147837.0,35.0
6087,9409,1989-11-22 02:09:31.330,37.0792,-121.9077,12.43,1.6,Md,32,72.0,6.0,0.06,NC,147838.0,35.0
6088,9411,1989-11-22 04:11:16.690,37.1763,-121.9437,3.86,0.96,Md,10,113.0,1.0,0.04,NC,147840.0,35.0
6089,9412,1989-11-22 04:48:10.900,37.1547,-121.9675,8.58,1.47,Md,26,57.0,4.0,0.12,NC,147841.0,35.0
6090,9413,1989-11-22 04:51:23.210,37.1335,-121.159,0.14,1.75,Md,23,194.0,15.0,0.09,NC,147842.0,35.0
6091,9414,1989-11-22 05:29:32.200,37.2655,-122.0687,4.64,0.78,Md,5,172.0,3.0,0.01,NC,1169464.0,35.0
6092,9415,1989-11-22 06:13:48.420,37.1322,-121.9075,7.48,0.67,Md,5,126.0,5.0,0.01,NC,1169465.0,35.0
6093,9416,1989-11-22 07:31:59.290,36.88,-122.3043,21.67,1.81,Md,7,247.0,26.0,0.03,NC,147846.0,35.0
6094,9417,1989-11-22 08:00:51.320,36.5698,-121.2502,10.08,1.28,Md,18,42.0,5.0,0.04,NC,147847.0,35.0
6095,9418,1989-11-22 08:37:36.520,37.129,-121.973,12.71,1.08,Md,12,129.0,6.0,0.05,NC,147848.0,35.0
6096,9419,1989-11-22 09:25:16.970,36.503,-121.0795,2.57,0.85,Md,7,123.0,1.0,0.01,NC,147849.0,35.0
6097,9420,1989-11-22 09:35:00.230,36.4897,-121.0728,6.42,0.89,Md,7,129.0,2.0,0.02,NC,147850.0,35.0
6098,9421,1989-11-22 09:50:11.710,36.9528,-121.7058,11.57,0.81,Md,11,149.0,1.0,0.03,NC,147851.0,35.0
6099,9422,1989-11-22 11:25:39.050,37.182,-121.9713,3.71,1.46,Md,15,75.0,3.0,0.07,NC,147853.0,35.0
6100,9423,1989-11-22 11:34:14.120,37.0048,-121.7488,5.83,0.3,Md,4,144.0,6.0,0.02,NC,1169471.0,35.0
6101,9424,1989-11-22 12:02:06.320,37.1838,-121.9665,4.5,1.99,Md,28,57.0,3.0,0.12,NC,1169472.0,35.0
6102,9425,1989-11-22 12:13:52.120,37.0763,-121.8045,8.82,1.6,Md,25,57.0,3.0,0.05,NC,1169473.0,35.0
6103,9426,1989-11-22 12:15:49.020,37.0933,-121.9302,13.71,1.51,Md,12,133.0,7.0,0.04,NC,1169474.0,35.0
6104,9427,1989-11-22 12:17:22.060,37.1367,-121.9905,4.85,0.94,Md,4,225.0,11.0,0.01,NC,1169475.0,35.0
6105,9428,1989-11-22 12:32:43.140,37.0168,-121.7482,7.53,0.94,Md,8,126.0,5.0,0.07,NC,1169476.0,35.0
6106,9429,1989-11-22 12:49:38.610,37.2843,-121.6642,3.74,0.78,Md,6,140.0,3.0,0.04,NC,147858.0,35.0
6107,9430,1989-11-22 13:25:23.450,36.9227,-121.5697,4.72,1.01,Md,18,62.0,4.0,0.14,NC,147883.0,35.0
6108,9431,1989-11-22 15:02:05.380,36.9833,-121.826,16.57,1.19,Md,6,180.0,1.0,0.03,NC,147886.0,35.0
6109,9432,1989-11-22 15:17:22.660,37.2595,-122.0675,3.36,0.85,Md,7,183.0,3.0,0.03,NC,1169479.0,35.0
6110,9433,1989-11-22 16:33:49.600,36.9098,-121.352,5.14,0.4,Md,7,153.0,5.0,0.02,NC,1169480.0,35.0
6111,9434,1989-11-22 17:09:27.340,36.9862,-121.7643,14.83,1.07,Md,9,192.0,6.0,0.01,NC,147892.0,35.0
6112,9435,1989-11-22 17:57:11.530,36.9348,-121.6783,11.39,2.0,Md,70,56.0,2.0,0.07,NC,147893.0,35.0
6113,9436,1989-11-22 18:07:31.220,37.0082,-121.7282,7.67,1.09,Md,18,93.0,5.0,0.02,NC,147894.0,35.0
6114,9437,1989-11-22 18:13:07.700,36.9632,-121.6982,11.23,0.9,Md,19,93.0,1.0,0.02,NC,147895.0,35.0
6115,9438,1989-11-22 18:36:10.350,36.5717,-121.1743,6.04,0.66,Md,4,263.0,1.0,0.0,NC,1169482.0,35.0
6116,9439,1989-11-22 18:54:06.020,36.9942,-121.8633,8.06,0.72,Md,5,217.0,3.0,0.09,NC,1169483.0,35.0
6117,9440,1989-11-22 19:37:13.020,36.5697,-121.2507,10.3,0.93,Md,11,77.0,5.0,0.04,NC,147898.0,35.0
6118,9441,1989-11-22 20:26:00.430,37.1355,-121.989,3.4,0.8,Md,4,244.0,6.0,0.01,NC,1169488.0,35.0
6119,9442,1989-11-22 20:26:10.710,37.1375,-121.9687,6.76,0.97,Md,5,196.0,5.0,0.01,NC,1169489.0,35.0
6120,9443,1989-11-22 21:05:40.410,37.0657,-121.8148,7.67,1.01,Md,8,94.0,2.0,0.02,NC,147901.0,35.0
6121,9444,1989-11-22 22:16:31.810,37.1367,-121.959,11.26,1.1,Md,5,237.0,11.0,0.04,NC,1169495.0,35.0
6122,9445,1989-11-22 22:27:53.570,37.148,-121.9585,8.89,1.11,Md,11,80.0,3.0,0.04,NC,147903.0,35.0
6123,9446,1989-11-22 22:41:35.030,37.3022,-122.0902,6.57,0.53,Md,6,124.0,4.0,0.04,NC,1169496.0,35.0
6124,9447,1989-11-22 23:09:08.730,37.0343,-121.8075,4.03,0.96,Md,4,141.0,2.0,0.0,NC,1169498.0,35.0
6125,9448,1989-11-22 23:39:40.830,37.3087,-122.0947,4.97,0.77,Md,5,122.0,3.0,0.05,NC,1169499.0,35.0
6126,9449,1989-11-22 23:53:42.970,36.9892,-121.7165,7.3,1.59,Md,39,54.0,4.0,0.07,NC,147906.0,35.0
6127,9450,1989-11-23 01:36:14.630,37.4987,-121.6338,5.71,1.0,Md,9,73.0,3.0,0.04,NC,1169502.0,36.0
6128,9451,1989-11-23 01:48:44.920,36.5678,-121.1337,9.58,0.57,Md,8,65.0,5.0,0.04,NC,1169504.0,36.0
6129,9453,1989-11-23 03:03:18.890,36.9732,-121.8283,3.31,0.6,Md,5,201.0,1.0,0.02,NC,1169508.0,36.0
6130,9454,1989-11-23 03:35:08.470,36.9367,-121.6418,3.4,1.82,Md,20,40.0,2.0,0.12,NC,1169509.0,36.0
6131,9455,1989-11-23 03:37:50.870,36.9375,-121.6328,2.16,0.76,Md,6,122.0,3.0,0.03,NC,1169510.0,36.0
6132,9456,1989-11-23 04:07:58.950,36.496,-121.0795,3.68,0.97,Md,6,124.0,2.0,0.04,NC,1169512.0,36.0
6133,9457,1989-11-23 05:22:44.840,36.9928,-121.7138,7.62,0.78,Md,6,177.0,6.0,0.01,NC,1169514.0,36.0
6134,9458,1989-11-23 06:18:55.980,36.8582,-121.85,-0.13,1.11,Md,7,203.0,13.0,0.11,NC,1169515.0,36.0
6135,9459,1989-11-23 06:41:51.680,36.9432,-121.6845,10.6,1.35,Md,26,110.0,1.0,0.06,NC,1169518.0,36.0
6136,9460,1989-11-23 07:36:36.350,37.2302,-122.0275,7.68,1.18,Md,11,116.0,5.0,0.04,NC,1169519.0,36.0
6137,9461,1989-11-23 08:39:32.990,36.8653,-121.4435,0.03,1.11,Md,12,76.0,3.0,0.13,NC,1169522.0,36.0
6138,9462,1989-11-23 08:42:53.470,37.1308,-121.9867,14.35,1.7,Md,38,67.0,5.0,0.09,NC,1169523.0,36.0
6139,9463,1989-11-23 09:29:24.410,36.859,-121.8535,2.96,1.5,Md,13,187.0,13.0,0.35,NC,1169526.0,36.0
6140,9464,1989-11-23 10:01:43.690,37.1577,-122.132,7.55,1.15,Md,5,221.0,4.0,0.01,NC,1169527.0,36.0
6141,9465,1989-11-23 10:02:13.780,37.0597,-121.7902,4.98,1.91,Md,13,63.0,6.0,0.29,NC,1169528.0,36.0
6142,9466,1989-11-23 11:15:00.520,37.0502,-121.8043,3.74,1.05,Md,11,113.0,1.0,0.06,NC,1169533.0,36.0
6143,9467,1989-11-23 11:40:43.160,37.052,-121.8383,6.25,0.57,Md,4,153.0,4.0,0.0,NC,1169535.0,36.0
6144,9468,1989-11-23 12:02:46.770,36.9673,-121.7192,13.21,1.18,Md,18,122.0,8.0,0.07,NC,1169536.0,36.0
6145,9469,1989-11-23 12:12:44.630,37.1187,-121.8978,6.94,1.75,Md,9,106.0,6.0,0.05,NC,1169537.0,36.0
6146,9470,1989-11-23 12:20:21.660,37.068,-121.8418,7.25,0.96,Md,11,103.0,3.0,0.03,NC,1169538.0,36.0
6147,9471,1989-11-23 13:08:20.350,36.975,-121.7298,11.14,0.85,Md,7,141.0,4.0,0.03,NC,1169539.0,36.0
6148,9472,1989-11-23 13:15:04.990,36.6907,-121.1072,0.82,1.06,Md,5,224.0,3.0,0.28,NC,1169540.0,36.0
6149,9473,1989-11-23 13:47:39.400,36.9668,-121.7192,9.79,0.68,Md,5,231.0,8.0,0.01,NC,1169542.0,36.0
6150,9474,1989-11-23 14:37:55.510,36.9297,-121.6722,10.19,1.8,Md,53,55.0,1.0,0.07,NC,10090532.0,36.0
6151,9475,1989-11-23 15:07:31.790,37.0057,-121.7398,7.73,1.07,Md,9,170.0,5.0,0.02,NC,1169543.0,36.0
6152,9476,1989-11-23 15:20:23.910,37.0072,-121.7427,6.58,0.57,Md,6,169.0,5.0,0.02,NC,1169544.0,36.0
6153,9477,1989-11-23 15:57:51.430,36.9537,-121.5923,6.7,0.3,Md,5,134.0,1.0,0.01,NC,1169546.0,36.0
6154,9478,1989-11-23 16:10:41.550,36.86,-121.8548,3.7,1.59,Md,18,142.0,13.0,0.38,NC,1169548.0,36.0
6155,9479,1989-11-23 17:42:44.560,36.5688,-121.1378,9.5,0.86,Md,8,67.0,5.0,0.04,NC,1169552.0,36.0
6156,9480,1989-11-23 18:41:02.000,37.0748,-121.8912,12.37,0.98,Md,8,105.0,6.0,0.04,NC,1169554.0,36.0
6157,9481,1989-11-23 19:23:13.200,36.7193,-121.3532,3.65,0.73,Md,4,200.0,1.0,0.0,NC,1169556.0,36.0
6158,9482,1989-11-23 19:38:34.700,37.0478,-121.7993,4.77,2.21,Md,48,43.0,1.0,0.1,NC,1169559.0,36.0
6159,9483,1989-11-23 19:52:02.840,37.1623,-122.002,8.96,0.8,Md,7,99.0,2.0,0.03,NC,1169560.0,36.0
6160,9484,1989-11-23 21:09:37.040,37.0547,-121.8423,7.54,0.98,Md,11,130.0,3.0,0.02,NC,1169562.0,36.0
6161,9485,1989-11-23 21:13:49.880,37.066,-121.8403,3.54,0.56,Md,4,147.0,5.0,0.0,NC,1169563.0,36.0
6162,9486,1989-11-23 21:48:29.880,37.0508,-121.7815,5.34,0.63,Md,4,260.0,3.0,0.0,NC,1169567.0,36.0
6163,9487,1989-11-23 21:52:55.830,36.8743,-121.5952,3.84,0.47,Md,4,153.0,1.0,0.0,NC,1169568.0,36.0
6164,9488,1989-11-23 21:58:24.820,36.88,-121.6118,5.5,2.86,Md,84,61.0,2.0,0.1,NC,10090536.0,36.0
6165,9489,1989-11-23 22:35:20.340,36.9385,-121.6683,10.03,0.74,Md,9,169.0,1.0,0.06,NC,1169569.0,36.0
6166,9490,1989-11-23 22:45:08.140,37.2577,-122.098,5.24,0.79,Md,5,177.0,4.0,0.01,NC,1169570.0,36.0
6167,9491,1989-11-24 00:37:35.210,37.0838,-122.0377,10.8,1.33,Md,6,177.0,8.0,0.03,NC,1169571.0,37.0
6168,9492,1989-11-24 00:46:50.100,37.0805,-121.866,4.62,1.08,Md,4,210.0,4.0,0.01,NC,1169573.0,37.0
6169,9493,1989-11-24 00:56:05.610,36.9788,-121.705,8.23,0.75,Md,5,132.0,3.0,0.03,NC,1169574.0,37.0
6170,9494,1989-11-24 01:19:00.290,37.1167,-121.8712,2.37,0.91,Md,4,160.0,3.0,0.01,NC,1169575.0,37.0
6171,9495,1989-11-24 01:36:33.760,37.0097,-121.7562,12.07,1.17,Md,19,63.0,6.0,0.05,NC,147908.0,37.0
6172,9496,1989-11-24 03:15:54.860,36.9952,-121.7823,15.34,1.02,Md,13,144.0,4.0,0.02,NC,147911.0,37.0
6173,9497,1989-11-24 03:31:25.840,36.9913,-121.6507,4.4,0.45,Md,4,126.0,3.0,0.0,NC,1169578.0,37.0
6174,9498,1989-11-24 04:10:19.710,36.9403,-121.6353,3.33,0.63,Md,4,166.0,3.0,0.0,NC,1169579.0,37.0
6175,9499,1989-11-24 05:35:16.640,37.1592,-121.9705,7.97,1.65,Md,36,57.0,4.0,0.07,NC,147914.0,37.0
6176,9500,1989-11-24 06:12:24.910,37.5537,-121.8518,5.91,1.22,Md,14,54.0,4.0,0.04,NC,147915.0,37.0
6177,9501,1989-11-24 06:19:46.580,36.6052,-121.127,6.04,0.81,Md,10,56.0,7.0,0.07,NC,147925.0,37.0
6178,9502,1989-11-24 06:40:15.300,36.9438,-121.5308,3.25,0.61,Md,4,211.0,3.0,0.01,NC,1169583.0,37.0
6179,9503,1989-11-24 06:41:32.710,36.9432,-121.671,7.8,0.7,Md,10,129.0,2.0,0.02,NC,1169584.0,37.0
6180,9504,1989-11-24 07:05:34.840,36.9235,-121.6562,6.11,0.67,Md,4,163.0,7.0,0.0,NC,1169585.0,37.0
6181,9505,1989-11-24 07:06:58.750,37.0502,-121.888,13.86,1.18,Md,22,91.0,3.0,0.08,NC,147918.0,37.0
6182,9506,1989-11-24 07:20:41.430,36.8003,-121.5127,4.94,1.5,Md,29,36.0,2.0,0.08,NC,147919.0,37.0
6183,9507,1989-11-24 07:58:42.570,37.2205,-121.9457,-0.44,1.14,Md,12,142.0,4.0,0.06,NC,147921.0,37.0
6184,9508,1989-11-24 08:28:53.830,36.9547,-121.6893,9.19,1.33,Md,36,61.0,1.0,0.06,NC,147923.0,37.0
6185,9509,1989-11-24 09:31:49.570,36.9898,-121.7538,15.09,1.37,Md,31,65.0,7.0,0.06,NC,147924.0,37.0
6186,9510,1989-11-24 10:05:03.710,37.0805,-121.822,0.36,0.51,Md,5,128.0,3.0,0.08,NC,1169588.0,37.0
6187,9511,1989-11-24 10:21:50.020,37.0605,-121.8748,11.05,0.76,Md,5,140.0,4.0,0.01,NC,1169589.0,37.0
6188,9512,1989-11-24 10:58:28.360,37.2338,-122.0388,8.66,0.68,Md,5,150.0,6.0,0.0,NC,1169590.0,37.0
6189,9513,1989-11-24 11:16:01.850,36.8555,-121.44,4.3,0.71,Md,13,61.0,3.0,0.06,NC,148018.0,37.0
6190,9514,1989-11-24 11:48:45.100,37.0378,-121.7808,5.05,0.63,Md,13,59.0,3.0,0.05,NC,147933.0,37.0
6191,9515,1989-11-24 13:29:44.780,37.1553,-121.9803,9.0,1.24,Md,17,60.0,5.0,0.06,NC,147934.0,37.0
6192,9516,1989-11-24 13:42:51.840,37.055,-121.8048,4.75,1.47,Md,23,47.0,1.0,0.08,NC,147935.0,37.0
6193,9517,1989-11-24 14:26:50.380,37.7605,-122.5507,12.82,1.54,Md,19,162.0,15.0,0.05,NC,147936.0,37.0
6194,9518,1989-11-24 14:28:23.850,36.9685,-121.728,12.65,0.91,Md,27,68.0,3.0,0.03,NC,147937.0,37.0
6195,9519,1989-11-24 15:29:49.230,36.9455,-121.4227,6.68,1.02,Md,27,79.0,4.0,0.04,NC,147939.0,37.0
6196,9520,1989-11-24 16:09:16.240,37.0663,-121.8413,10.4,0.78,Md,5,207.0,5.0,0.03,NC,1169597.0,37.0
6197,9521,1989-11-24 16:10:31.290,37.299,-122.055,4.41,1.13,Md,9,190.0,2.0,0.06,NC,147940.0,37.0
6198,9522,1989-11-24 16:24:43.120,37.2118,-122.0845,5.88,0.57,Md,4,198.0,8.0,0.0,NC,1169598.0,37.0
6199,9523,1989-11-24 16:38:05.730,36.9773,-121.6178,1.42,1.43,Md,28,35.0,4.0,0.08,NC,147941.0,37.0
6200,9524,1989-11-24 17:03:26.010,37.0502,-121.8133,4.74,0.55,Md,4,153.0,8.0,0.03,NC,1169599.0,37.0
6201,9525,1989-11-24 17:28:16.970,37.198,-122.0507,12.56,1.17,Md,15,85.0,4.0,0.05,NC,147943.0,37.0
6202,9526,1989-11-24 18:04:16.070,37.2348,-122.0318,7.94,1.08,Md,13,77.0,5.0,0.02,NC,147944.0,37.0
6203,9527,1989-11-24 18:21:34.950,36.4583,-121.0333,5.15,0.93,Md,11,149.0,4.0,0.02,NC,147945.0,37.0
6204,9528,1989-11-24 18:57:18.670,36.9983,-121.7337,12.19,0.9,Md,12,88.0,6.0,0.02,NC,147947.0,37.0
6205,9529,1989-11-24 20:05:59.790,37.2375,-122.0428,9.44,1.08,Md,11,107.0,5.0,0.07,NC,147950.0,37.0
6206,9530,1989-11-24 20:07:28.730,36.8513,-121.46,7.05,0.92,Md,11,128.0,4.0,0.05,NC,147951.0,37.0
6207,9531,1989-11-24 20:29:21.440,36.8323,-121.4453,4.44,0.71,Md,9,70.0,4.0,0.07,NC,147952.0,37.0
6208,9532,1989-11-24 20:34:42.100,37.1217,-121.865,1.96,1.64,Md,25,50.0,3.0,0.07,NC,147953.0,37.0
6209,9533,1989-11-24 21:14:48.180,36.6765,-121.3032,4.77,1.82,Md,30,65.0,3.0,0.04,NC,147955.0,37.0
6210,9534,1989-11-24 22:06:43.240,37.19,-122.0433,12.97,2.1,Md,56,56.0,3.0,0.09,NC,148037.0,37.0
6211,9535,1989-11-24 22:11:40.920,37.0657,-121.8128,9.73,0.9,Md,18,80.0,2.0,0.03,NC,148038.0,37.0
6212,9536,1989-11-24 22:58:56.270,37.0233,-121.76,7.14,0.93,Md,7,116.0,4.0,0.04,NC,1169606.0,37.0
6213,9537,1989-11-24 23:17:06.550,36.484,-121.0625,5.37,0.9,Md,6,138.0,3.0,0.01,NC,147973.0,37.0
6214,9538,1989-11-24 23:50:39.970,36.9145,-121.6512,10.1,0.86,Md,17,118.0,6.0,0.04,NC,147974.0,37.0
6215,9539,1989-11-24 23:53:14.020,37.1065,-121.8705,3.96,0.94,Md,7,94.0,3.0,0.05,NC,1169609.0,37.0
6216,9540,1989-11-25 00:29:35.940,37.074,-121.9333,13.95,1.17,Md,5,167.0,7.0,0.03,NC,1169610.0,38.0
6217,9541,1989-11-25 00:56:54.400,36.6928,-121.3275,5.03,0.73,Md,11,70.0,2.0,0.01,NC,147977.0,38.0
6218,9542,1989-11-25 01:16:08.820,37.0718,-121.803,6.94,1.01,Md,11,89.0,2.0,0.04,NC,147978.0,38.0
6219,9543,1989-11-25 01:22:00.540,36.7838,-121.4752,6.17,1.07,Md,13,77.0,4.0,0.03,NC,147979.0,38.0
6220,9544,1989-11-25 03:16:50.620,36.9398,-121.6748,9.33,0.75,Md,10,137.0,1.0,0.04,NC,1169612.0,38.0
6221,9545,1989-11-25 03:22:11.280,36.9918,-121.7678,14.0,0.98,Md,29,44.0,6.0,0.03,NC,147982.0,38.0
6222,9546,1989-11-25 03:35:30.630,37.0148,-121.7877,13.09,1.13,Md,18,73.0,3.0,0.03,NC,147983.0,38.0
6223,9547,1989-11-25 06:25:59.270,37.1067,-121.965,15.47,0.71,Md,4,169.0,8.0,0.01,NC,1169617.0,38.0
6224,9548,1989-11-25 07:24:44.620,36.6727,-121.408,6.79,0.89,Md,8,134.0,7.0,0.05,NC,147984.0,38.0
6225,9549,1989-11-25 08:32:15.370,36.9673,-121.6553,3.76,1.31,Md,19,67.0,4.0,0.07,NC,147987.0,38.0
6226,9550,1989-11-25 08:56:23.590,37.1068,-121.7643,2.69,2.92,Md,85,26.0,6.0,0.11,NC,147969.0,38.0
6227,9551,1989-11-25 09:00:31.130,37.1085,-121.7667,2.59,2.5,Md,80,24.0,6.0,0.1,NC,147988.0,38.0
6228,9552,1989-11-25 09:05:50.330,37.299,-122.0858,6.51,0.96,Md,14,120.0,4.0,0.05,NC,147970.0,38.0
6229,9553,1989-11-25 09:23:37.510,37.2463,-121.6323,5.39,1.27,Md,20,88.0,4.0,0.02,NC,147990.0,38.0
6230,9554,1989-11-25 09:30:07.410,37.0805,-122.2463,3.4,1.62,Md,15,210.0,9.0,0.18,NC,147991.0,38.0
6231,9555,1989-11-25 09:33:20.670,37.0665,-121.8158,3.11,0.65,Md,4,156.0,5.0,0.01,NC,1169621.0,38.0
6232,9556,1989-11-25 09:50:21.310,37.1068,-121.7642,3.27,3.0,ML,85,26.0,6.0,0.09,NC,147971.0,38.0
6233,9557,1989-11-25 12:09:12.620,37.095,-121.8945,9.25,0.97,Md,9,106.0,6.0,0.03,NC,1169624.0,38.0
6234,9559,1989-11-25 13:29:30.490,37.0918,-121.901,6.69,0.95,Md,4,207.0,6.0,0.01,NC,1169625.0,38.0
6235,9560,1989-11-25 15:13:46.640,37.2023,-122.0668,12.01,1.19,Md,10,86.0,5.0,0.08,NC,148022.0,38.0
6236,9561,1989-11-25 15:41:00.380,36.99,-121.8025,10.59,1.3,Md,4,270.0,3.0,0.02,NC,1169628.0,38.0
6237,9562,1989-11-25 16:04:23.160,37.0683,-121.895,13.84,1.17,Md,20,82.0,5.0,0.09,NC,148002.0,38.0
6238,9563,1989-11-25 16:13:28.200,36.9142,-121.6547,10.22,1.03,Md,33,38.0,2.0,0.05,NC,148003.0,38.0
6239,9564,1989-11-25 18:22:16.810,36.7388,-121.4595,15.93,1.26,Md,14,115.0,3.0,0.04,NC,148007.0,38.0
6240,9565,1989-11-25 18:23:50.170,37.1928,-122.035,12.03,1.22,Md,16,55.0,3.0,0.05,NC,148008.0,38.0
6241,9566,1989-11-25 18:36:01.240,37.1555,-121.9783,12.42,0.96,Md,5,177.0,4.0,0.01,NC,1169633.0,38.0
6242,9567,1989-11-25 20:20:03.710,36.9663,-121.8415,5.14,1.12,Md,8,203.0,1.0,0.02,NC,1169636.0,38.0
6243,9568,1989-11-25 20:42:51.700,37.1925,-122.0432,12.11,0.96,Md,13,81.0,5.0,0.06,NC,148010.0,38.0
6244,9569,1989-11-25 20:52:37.770,37.033,-121.791,8.42,0.84,Md,9,124.0,3.0,0.03,NC,1169637.0,38.0
6245,9570,1989-11-25 20:57:47.020,36.9488,-121.5493,3.62,0.54,Md,8,108.0,3.0,0.07,NC,1169638.0,38.0
6246,9571,1989-11-25 22:11:27.130,37.1938,-122.0425,11.4,1.18,Md,13,83.0,5.0,0.08,NC,148013.0,38.0
6247,9572,1989-11-25 22:31:39.100,37.067,-121.7943,7.04,2.07,Md,45,38.0,2.0,0.08,NC,148017.0,38.0
6248,9573,1989-11-25 22:36:24.090,37.1915,-122.079,15.97,1.15,Md,5,232.0,8.0,0.01,NC,1169644.0,38.0
6249,9574,1989-11-25 23:16:06.120,37.3587,-122.1472,4.07,0.65,Md,7,143.0,5.0,0.03,NC,148023.0,38.0
6250,9575,1989-11-25 23:16:49.260,37.1013,-121.8628,5.64,0.93,Md,5,138.0,3.0,0.01,NC,1169645.0,38.0
6251,9576,1989-11-25 23:42:39.600,37.149,-121.9773,4.84,0.86,Md,4,253.0,12.0,0.02,NC,1169647.0,38.0
6252,9577,1989-11-26 00:30:12.190,36.9725,-121.7255,10.8,0.68,Md,7,148.0,3.0,0.04,NC,1169648.0,39.0
6253,9578,1989-11-26 01:42:04.170,36.6367,-121.176,6.08,1.51,Md,17,68.0,3.0,0.05,NC,148070.0,39.0
6254,9579,1989-11-26 01:57:22.580,36.971,-121.6287,-0.11,0.99,Md,18,50.0,4.0,0.1,NC,148071.0,39.0
6255,9580,1989-11-26 02:13:04.040,36.9517,-121.5558,12.99,1.38,Md,23,43.0,3.0,0.28,NC,148072.0,39.0
6256,9581,1989-11-26 02:32:15.500,36.988,-121.7492,14.45,1.53,Md,29,62.0,6.0,0.04,NC,148073.0,39.0
6257,9582,1989-11-26 04:08:27.060,36.95,-121.6822,8.49,0.98,Md,17,71.0,1.0,0.08,NC,148075.0,39.0
6258,9583,1989-11-26 04:38:19.710,37.2018,-122.0563,4.62,0.93,Md,5,141.0,6.0,0.02,NC,1169650.0,39.0
